R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.13500D+12 0.35767D-10 0.89125D+15   0.0150  0  147.273  0.15100  228.78  228.32   -0.000    4.409  147.27
 0.13500D+12 0.35767D-10 0.10000D+16   0.0150  0  147.273  0.15100  228.78  226.48   -0.000    4.409  147.27
 0.15000D+12 0.38751D-10 0.10000D+14   0.0150  1  151.468  0.22357  208.68  208.46   -0.000    4.899   52.73
 0.15000D+12 0.38751D-10 0.11220D+14   0.0150  1  151.414  0.22218  209.09  209.27   -0.000    4.899   52.21
 0.15000D+12 0.38751D-10 0.12589D+14   0.0150  1  151.358  0.22076  209.52  210.10   -0.000    4.899   51.62
 0.15000D+12 0.38826D-10 0.14125D+14   0.0150  1  151.219  0.21739  210.51  209.66    0.000    4.899   54.49
 0.15000D+12 0.38826D-10 0.15849D+14   0.0150  1  151.164  0.21606  210.90  210.49    0.000    4.899   54.02
 0.15000D+12 0.38826D-10 0.17783D+14   0.0150  1  151.107  0.21470  211.30  211.33    0.000    4.899   53.47
 0.15000D+12 0.38826D-10 0.19953D+14   0.0150  1  151.048  0.21331  211.71  212.19   -0.000    4.899   52.84
 0.15000D+12 0.38900D-10 0.22387D+14   0.0150  1  150.895  0.20983  212.72  211.82    0.000    4.899   55.55
 0.15000D+12 0.38900D-10 0.25119D+14   0.0150  1  150.836  0.20852  213.09  212.68    0.000    4.899   55.01
 0.15000D+12 0.38900D-10 0.28184D+14   0.0150  1  150.776  0.20717  213.48  213.56    0.000    4.899   54.40
 0.15000D+12 0.38900D-10 0.31623D+14   0.0150  1  150.714  0.20579  213.88  214.45    0.000    4.899   53.69
 0.15000D+12 0.38975D-10 0.35481D+14   0.0150  1  150.547  0.20228  214.88  214.14    0.000    4.899   56.30
