R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA   zbot_avg zbot_min zbot_max
 0.90000D+12 0.10000D+16   0.0150   20.987   18.242   23.958
 0.91500D+12 0.10000D+14   0.0150  129.504  123.442  134.865
 0.91500D+12 0.11220D+14   0.0150  127.862  121.328  133.668
 0.91500D+12 0.12589D+14   0.0150  126.043  119.019  132.334
 0.91500D+12 0.14125D+14   0.0150  124.021  116.475  130.819
 0.91500D+12 0.15849D+14   0.0150  121.772  113.704  129.112
 0.91500D+12 0.17783D+14   0.0150  119.263  110.654  127.151
 0.91500D+12 0.19953D+14   0.0150  116.463  107.325  124.922
 0.91500D+12 0.22387D+14   0.0150  113.336  103.678  122.352
 0.91500D+12 0.25119D+14   0.0150  109.847   99.685  119.421
 0.91500D+12 0.28184D+14   0.0150  105.962   95.340  116.061
 0.91500D+12 0.31623D+14   0.0150  101.653   90.586  112.256
 0.91500D+12 0.35481D+14   0.0150   96.908   85.447  107.961
 0.91500D+12 0.39811D+14   0.0150   91.729   79.931  103.200
 0.91500D+12 0.44668D+14   0.0150   86.147   74.060   97.964
 0.91500D+12 0.50119D+14   0.0150   80.217   67.893   92.314
 0.91500D+12 0.56234D+14   0.0150   74.026   61.535   86.345
 0.91500D+12 0.63096D+14   0.0150   67.683   55.098   80.143
 0.91500D+12 0.70795D+14   0.0150   61.313   48.713   73.832
 0.91500D+12 0.79433D+14   0.0150   55.044   42.512   67.538
 0.91500D+12 0.89125D+14   0.0150   48.995   36.622   61.382
 0.91500D+12 0.10000D+15   0.0150   43.271   31.129   55.465
 0.91500D+12 0.11220D+15   0.0150   37.948   26.138   49.877
 0.91500D+12 0.12589D+15   0.0150   33.078   21.713   44.672
 0.91500D+12 0.14125D+15   0.0150   28.863   18.666   39.880
 0.91500D+12 0.15849D+15   0.0150   26.159   18.238   36.038
 0.91500D+12 0.17783D+15   0.0150   24.125   18.091   32.586
 0.91500D+12 0.19953D+15   0.0150   22.600   18.045   29.525
 0.91500D+12 0.22387D+15   0.0150   21.529   18.030   26.879
 0.91500D+12 0.25119D+15   0.0150   20.900   18.025   24.767
 0.91500D+12 0.28184D+15   0.0150   20.755   18.025   23.711
 0.91500D+12 0.31623D+15   0.0150   20.755   18.025   23.711
 0.91500D+12 0.35481D+15   0.0150   20.755   18.025   23.711
 0.91500D+12 0.39811D+15   0.0150   20.755   18.025   23.711
 0.91500D+12 0.44668D+15   0.0150   20.755   18.025   23.711
 0.91500D+12 0.50119D+15   0.0150   20.755   18.025   23.711
 0.91500D+12 0.56234D+15   0.0150   20.755   18.025   23.711
 0.91500D+12 0.63096D+15   0.0150   20.755   18.025   23.711
 0.91500D+12 0.70795D+15   0.0150   20.755   18.025   23.711
 0.91500D+12 0.79433D+15   0.0150   20.755   18.025   23.711
 0.91500D+12 0.89125D+15   0.0150   20.755   18.025   23.711
 0.91500D+12 0.10000D+16   0.0150   20.755   18.025   23.711
 0.93000D+12 0.10000D+14   0.0150  128.921  122.641  134.476
 0.93000D+12 0.11220D+14   0.0150  127.216  120.451  133.236
 0.93000D+12 0.12589D+14   0.0150  125.325  118.050  131.847
 0.93000D+12 0.14125D+14   0.0150  123.222  115.416  130.267
 0.93000D+12 0.15849D+14   0.0150  120.881  112.544  128.483
 0.93000D+12 0.17783D+14   0.0150  118.269  109.379  126.433
 0.93000D+12 0.19953D+14   0.0150  115.353  105.933  124.095
 0.93000D+12 0.22387D+14   0.0150  112.097  102.149  121.406
 0.93000D+12 0.25119D+14   0.0150  108.466   98.019  118.329
 0.93000D+12 0.28184D+14   0.0150  104.428   93.522  114.819
 0.93000D+12 0.31623D+14   0.0150   99.960   88.617  110.842
 0.93000D+12 0.35481D+14   0.0150   95.053   83.330  106.381
 0.93000D+12 0.39811D+14   0.0150   89.720   77.675  101.448
 0.93000D+12 0.44668D+14   0.0150   84.000   71.681   96.054
 0.93000D+12 0.50119D+14   0.0150   77.961   65.427   90.275
 0.93000D+12 0.56234D+14   0.0150   71.697   59.021   84.208
 0.93000D+12 0.63096D+14   0.0150   65.326   52.585   77.949
 0.93000D+12 0.70795D+14   0.0150   58.975   46.251   71.626
 0.93000D+12 0.79433D+14   0.0150   52.771   40.151   65.365
 0.93000D+12 0.89125D+14   0.0150   46.829   34.398   59.281
 0.93000D+12 0.10000D+15   0.0150   41.243   29.087   53.469
 0.93000D+12 0.11220D+15   0.0150   36.083   24.309   48.018
 0.93000D+12 0.12589D+15   0.0150   31.388   20.101   42.947
 0.93000D+12 0.14125D+15   0.0150   27.699   18.236   38.464
 0.93000D+12 0.15849D+15   0.0150   25.255   17.952   34.764
 0.93000D+12 0.17783D+15   0.0150   23.391   17.856   31.430
 0.93000D+12 0.19953D+15   0.0150   22.010   17.827   28.481
 0.93000D+12 0.22387D+15   0.0150   21.071   17.815   25.973
 0.93000D+12 0.25119D+15   0.0150   20.580   17.812   24.045
 0.93000D+12 0.28184D+15   0.0150   20.527   17.812   23.470
 0.93000D+12 0.31623D+15   0.0150   20.527   17.812   23.470
 0.93000D+12 0.35481D+15   0.0150   20.527   17.812   23.470
 0.93000D+12 0.39811D+15   0.0150   20.527   17.812   23.470
 0.93000D+12 0.44668D+15   0.0150   20.527   17.812   23.470
 0.93000D+12 0.50119D+15   0.0150   20.527   17.812   23.470
 0.93000D+12 0.56234D+15   0.0150   20.527   17.812   23.470
 0.93000D+12 0.63096D+15   0.0150   20.527   17.812   23.470
 0.93000D+12 0.70795D+15   0.0150   20.527   17.812   23.470
 0.93000D+12 0.79433D+15   0.0150   20.527   17.812   23.470
 0.93000D+12 0.89125D+15   0.0150   20.527   17.812   23.470
 0.93000D+12 0.10000D+16   0.0150   20.527   17.812   23.470
 0.94500D+12 0.10000D+14   0.0150  128.322  121.819  134.078
 0.94500D+12 0.11220D+14   0.0150  126.552  119.552  132.793
 0.94500D+12 0.12589D+14   0.0150  124.587  117.059  131.344
 0.94500D+12 0.14125D+14   0.0150  122.401  114.332  129.700
 0.94500D+12 0.15849D+14   0.0150  119.965  111.349  127.831
 0.94500D+12 0.17783D+14   0.0150  117.246  108.074  125.691
 0.94500D+12 0.19953D+14   0.0150  114.211  104.509  123.236
 0.94500D+12 0.22387D+14   0.0150  110.822  100.585  120.424
 0.94500D+12 0.25119D+14   0.0150  107.047   96.318  117.196
 0.94500D+12 0.28184D+14   0.0150  102.854   91.667  113.535
 0.94500D+12 0.31623D+14   0.0150   98.227   86.614  109.385
 0.94500D+12 0.35481D+14   0.0150   93.162   81.183  104.760
 0.94500D+12 0.39811D+14   0.0150   87.682   75.397   99.659
 0.94500D+12 0.44668D+14   0.0150   81.835   69.292   94.118
 0.94500D+12 0.50119D+14   0.0150   75.699   62.965   88.222
 0.94500D+12 0.56234D+14   0.0150   69.379   56.530   82.070
 0.94500D+12 0.63096D+14   0.0150   62.997   50.113   75.771
 0.94500D+12 0.70795D+14   0.0150   56.683   43.849   69.453
 0.94500D+12 0.79433D+14   0.0150   50.559   37.869   63.240
 0.94500D+12 0.89125D+14   0.0150   44.735   32.263   57.239
 0.94500D+12 0.10000D+15   0.0150   39.297   27.147   51.549
 0.94500D+12 0.11220D+15   0.0150   34.302   22.588   46.227
 0.94500D+12 0.12589D+15   0.0150   29.794   18.600   41.291
 0.94500D+12 0.14125D+15   0.0150   26.662   17.893   37.132
 0.94500D+12 0.15849D+15   0.0150   24.421   17.701   33.531
 0.94500D+12 0.17783D+15   0.0150   22.714   17.635   30.313
 0.94500D+12 0.19953D+15   0.0150   21.469   17.614   27.484
 0.94500D+12 0.22387D+15   0.0150   20.659   17.606   25.113
 0.94500D+12 0.25119D+15   0.0150   20.313   17.605   23.431
 0.94500D+12 0.28184D+15   0.0150   20.304   17.605   23.233
 0.94500D+12 0.31623D+15   0.0150   20.304   17.605   23.233
 0.94500D+12 0.35481D+15   0.0150   20.304   17.605   23.233
 0.94500D+12 0.39811D+15   0.0150   20.304   17.605   23.233
 0.94500D+12 0.44668D+15   0.0150   20.304   17.605   23.233
 0.94500D+12 0.50119D+15   0.0150   20.304   17.605   23.233
 0.94500D+12 0.56234D+15   0.0150   20.304   17.605   23.233
 0.94500D+12 0.63096D+15   0.0150   20.304   17.605   23.233
 0.94500D+12 0.70795D+15   0.0150   20.304   17.605   23.233
 0.94500D+12 0.79433D+15   0.0150   20.304   17.605   23.233
 0.94500D+12 0.89125D+15   0.0150   20.304   17.605   23.233
 0.94500D+12 0.10000D+16   0.0150   20.304   17.605   23.233
 0.96000D+12 0.10000D+14   0.0150  127.708  120.979  133.669
 0.96000D+12 0.11220D+14   0.0150  125.870  118.633  132.336
 0.96000D+12 0.12589D+14   0.0150  123.829  116.043  130.825
 0.96000D+12 0.14125D+14   0.0150  121.556  113.222  129.114
 0.96000D+12 0.15849D+14   0.0150  119.022  110.126  127.157
 0.96000D+12 0.17783D+14   0.0150  116.194  106.739  124.921
 0.96000D+12 0.19953D+14   0.0150  113.035  103.042  122.344
 0.96000D+12 0.22387D+14   0.0150  109.512   98.987  119.405
 0.96000D+12 0.25119D+14   0.0150  105.590   94.582  116.026
 0.96000D+12 0.28184D+14   0.0150  101.243   89.776  112.208
 0.96000D+12 0.31623D+14   0.0150   96.458   84.579  107.886
 0.96000D+12 0.35481D+14   0.0150   91.239   79.010  103.099
 0.96000D+12 0.39811D+14   0.0150   85.619   73.101   97.839
 0.96000D+12 0.44668D+14   0.0150   79.656   66.898   92.159
 0.96000D+12 0.50119D+14   0.0150   73.438   60.514   86.159
 0.96000D+12 0.56234D+14   0.0150   67.079   54.067   79.939
 0.96000D+12 0.63096D+14   0.0150   60.703   47.688   73.616
 0.96000D+12 0.70795D+14   0.0150   54.440   41.513   67.318
 0.96000D+12 0.79433D+14   0.0150   48.411   35.655   61.165
 0.96000D+12 0.89125D+14   0.0150   42.716   30.222   55.260
 0.96000D+12 0.10000D+15   0.0150   37.431   25.310   49.696
 0.96000D+12 0.11220D+15   0.0150   32.605   20.966   44.502
 0.96000D+12 0.12589D+15   0.0150   28.428   18.001   39.722
 0.96000D+12 0.14125D+15   0.0150   25.711   17.600   35.848
 0.96000D+12 0.15849D+15   0.0150   23.650   17.465   32.352
 0.96000D+12 0.17783D+15   0.0150   22.089   17.425   29.232
 0.96000D+12 0.19953D+15   0.0150   20.974   17.408   26.525
 0.96000D+12 0.22387D+15   0.0150   20.291   17.403   24.320
 0.96000D+12 0.25119D+15   0.0150   20.086   17.402   23.001
 0.96000D+12 0.28184D+15   0.0150   20.086   17.402   23.001
 0.96000D+12 0.31623D+15   0.0150   20.086   17.402   23.001
 0.96000D+12 0.35481D+15   0.0150   20.086   17.402   23.001
 0.96000D+12 0.39811D+15   0.0150   20.086   17.402   23.001
 0.96000D+12 0.44668D+15   0.0150   20.086   17.402   23.001
 0.96000D+12 0.50119D+15   0.0150   20.086   17.402   23.001
 0.96000D+12 0.56234D+15   0.0150   20.086   17.402   23.001
 0.96000D+12 0.63096D+15   0.0150   20.086   17.402   23.001
 0.96000D+12 0.70795D+15   0.0150   20.086   17.402   23.001
 0.96000D+12 0.79433D+15   0.0150   20.086   17.402   23.001
 0.96000D+12 0.89125D+15   0.0150   20.086   17.402   23.001
 0.96000D+12 0.10000D+16   0.0150   20.086   17.402   23.001
 0.97500D+12 0.10000D+14   0.0150  127.078  120.118  133.250
 0.97500D+12 0.11220D+14   0.0150  125.170  117.684  131.866
 0.97500D+12 0.12589D+14   0.0150  123.050  115.004  130.290
 0.97500D+12 0.14125D+14   0.0150  120.688  112.086  128.508
 0.97500D+12 0.15849D+14   0.0150  118.053  108.875  126.457
 0.97500D+12 0.17783D+14   0.0150  115.111  105.374  124.123
 0.97500D+12 0.19953D+14   0.0150  111.828  101.543  121.426
 0.97500D+12 0.22387D+14   0.0150  108.166   97.357  118.350
 0.97500D+12 0.25119D+14   0.0150  104.096   92.812  114.825
 0.97500D+12 0.28184D+14   0.0150   99.594   87.853  110.839
 0.97500D+12 0.31623D+14   0.0150   94.653   82.514  106.352
 0.97500D+12 0.35481D+14   0.0150   89.286   76.813  101.402
 0.97500D+12 0.39811D+14   0.0150   83.535   70.789   95.989
 0.97500D+12 0.44668D+14   0.0150   77.468   64.505   90.182
 0.97500D+12 0.50119D+14   0.0150   71.184   58.081   84.091
 0.97500D+12 0.56234D+14   0.0150   64.801   51.640   77.819
 0.97500D+12 0.63096D+14   0.0150   58.448   45.317   71.487
 0.97500D+12 0.70795D+14   0.0150   52.253   39.245   65.223
 0.97500D+12 0.79433D+14   0.0150   46.330   33.526   59.142
 0.97500D+12 0.89125D+14   0.0150   40.772   28.278   53.350
 0.97500D+12 0.10000D+15   0.0150   35.646   23.577   47.907
 0.97500D+12 0.11220D+15   0.0150   30.989   19.440   42.842
 0.97500D+12 0.12589D+15   0.0150   27.307   17.606   38.354
 0.97500D+12 0.14125D+15   0.0150   24.834   17.338   34.603
 0.97500D+12 0.15849D+15   0.0150   22.935   17.248   31.220
 0.97500D+12 0.17783D+15   0.0150   21.512   17.219   28.212
 0.97500D+12 0.19953D+15   0.0150   20.523   17.208   25.630
 0.97500D+12 0.22387D+15   0.0150   19.968   17.205   23.589
 0.97500D+12 0.25119D+15   0.0150   19.873   17.204   22.773
 0.97500D+12 0.28184D+15   0.0150   19.873   17.204   22.773
 0.97500D+12 0.31623D+15   0.0150   19.873   17.204   22.773
 0.97500D+12 0.35481D+15   0.0150   19.873   17.204   22.773
 0.97500D+12 0.39811D+15   0.0150   19.873   17.204   22.773
 0.97500D+12 0.44668D+15   0.0150   19.873   17.204   22.773
 0.97500D+12 0.50119D+15   0.0150   19.873   17.204   22.773
 0.97500D+12 0.56234D+15   0.0150   19.873   17.204   22.773
 0.97500D+12 0.63096D+15   0.0150   19.873   17.204   22.773
 0.97500D+12 0.70795D+15   0.0150   19.873   17.204   22.773
 0.97500D+12 0.79433D+15   0.0150   19.873   17.204   22.773
 0.97500D+12 0.89125D+15   0.0150   19.873   17.204   22.773
 0.97500D+12 0.10000D+16   0.0150   19.873   17.204   22.773
 0.99000D+12 0.10000D+14   0.0150  126.432  119.237  132.823
 0.99000D+12 0.11220D+14   0.0150  124.452  116.711  131.383
 0.99000D+12 0.12589D+14   0.0150  122.250  113.941  129.740
 0.99000D+12 0.14125D+14   0.0150  119.795  110.920  127.881
 0.99000D+12 0.15849D+14   0.0150  117.057  107.596  125.740
 0.99000D+12 0.17783D+14   0.0150  113.999  103.980  123.295
 0.99000D+12 0.19953D+14   0.0150  110.587  100.012  120.479
 0.99000D+12 0.22387D+14   0.0150  106.785   95.693  117.256
 0.99000D+12 0.25119D+14   0.0150  102.566   91.000  113.583
 0.99000D+12 0.28184D+14   0.0150   97.910   85.899  109.430
 0.99000D+12 0.31623D+14   0.0150   92.816   80.423  104.783
 0.99000D+12 0.35481D+14   0.0150   87.307   74.597   99.671
 0.99000D+12 0.39811D+14   0.0150   81.434   68.469   94.114
 0.99000D+12 0.44668D+14   0.0150   75.276   62.118   88.193
 0.99000D+12 0.50119D+14   0.0150   68.941   55.670   82.025
 0.99000D+12 0.56234D+14   0.0150   62.551   49.253   75.715
 0.99000D+12 0.63096D+14   0.0150   56.236   43.005   69.390
 0.99000D+12 0.70795D+14   0.0150   50.123   37.043   63.174
 0.99000D+12 0.79433D+14   0.0150   44.318   31.485   57.180
 0.99000D+12 0.89125D+14   0.0150   38.905   26.431   51.501
 0.99000D+12 0.10000D+15   0.0150   33.941   21.942   46.180
 0.99000D+12 0.11220D+15   0.0150   29.462   18.025   41.244
 0.99000D+12 0.12589D+15   0.0150   26.300   17.286   37.056
 0.99000D+12 0.14125D+15   0.0150   24.022   17.102   33.395
 0.99000D+12 0.15849D+15   0.0150   22.273   17.043   30.124
 0.99000D+12 0.17783D+15   0.0150   20.981   17.021   27.230
 0.99000D+12 0.19953D+15   0.0150   20.114   17.013   24.779
 0.99000D+12 0.22387D+15   0.0150   19.692   17.011   22.951
 0.99000D+12 0.25119D+15   0.0150   19.664   17.011   22.550
 0.99000D+12 0.28184D+15   0.0150   19.664   17.011   22.550
 0.99000D+12 0.31623D+15   0.0150   19.664   17.011   22.550
 0.99000D+12 0.35481D+15   0.0150   19.664   17.011   22.550
 0.99000D+12 0.39811D+15   0.0150   19.664   17.011   22.550
 0.99000D+12 0.44668D+15   0.0150   19.664   17.011   22.550
 0.99000D+12 0.50119D+15   0.0150   19.664   17.011   22.550
 0.99000D+12 0.56234D+15   0.0150   19.664   17.011   22.550
 0.99000D+12 0.63096D+15   0.0150   19.664   17.011   22.550
 0.99000D+12 0.70795D+15   0.0150   19.664   17.011   22.550
 0.99000D+12 0.79433D+15   0.0150   19.664   17.011   22.550
 0.99000D+12 0.89125D+15   0.0150   19.664   17.011   22.550
 0.99000D+12 0.10000D+16   0.0150   19.664   17.011   22.550
 0.10050D+13 0.10000D+14   0.0150  125.768  118.336  132.384
 0.10050D+13 0.11220D+14   0.0150  123.714  115.717  130.884
 0.10050D+13 0.12589D+14   0.0150  121.428  112.854  129.176
 0.10050D+13 0.14125D+14   0.0150  118.878  109.722  127.232
 0.10050D+13 0.15849D+14   0.0150  116.033  106.289  125.000
 0.10050D+13 0.17783D+14   0.0150  112.856  102.554  122.437
 0.10050D+13 0.19953D+14   0.0150  109.312   98.450  119.498
 0.10050D+13 0.22387D+14   0.0150  105.369   93.997  116.125
 0.10050D+13 0.25119D+14   0.0150  100.999   89.156  112.302
 0.10050D+13 0.28184D+14   0.0150   96.190   83.915  107.981
 0.10050D+13 0.31623D+14   0.0150   90.948   78.307  103.178
 0.10050D+13 0.35481D+14   0.0150   85.305   72.364   97.910
 0.10050D+13 0.39811D+14   0.0150   79.321   66.145   92.219
 0.10050D+13 0.44668D+14   0.0150   73.086   59.743   86.196
 0.10050D+13 0.50119D+14   0.0150   66.715   53.288   79.964
 0.10050D+13 0.56234D+14   0.0150   60.334   46.914   73.632
 0.10050D+13 0.63096D+14   0.0150   54.073   40.753   67.328
 0.10050D+13 0.70795D+14   0.0150   48.054   34.919   61.171
 0.10050D+13 0.79433D+14   0.0150   42.376   29.534   55.279
 0.10050D+13 0.89125D+14   0.0150   37.114   24.683   49.713
 0.10050D+13 0.10000D+15   0.0150   32.313   20.395   44.516
 0.10050D+13 0.11220D+15   0.0150   28.132   17.406   39.719
 0.10050D+13 0.12589D+15   0.0150   25.373   17.012   35.798
 0.10050D+13 0.14125D+15   0.0150   23.268   16.883   32.248
 0.10050D+13 0.15849D+15   0.0150   21.659   16.844   29.061
 0.10050D+13 0.17783D+15   0.0150   20.492   16.828   26.286
 0.10050D+13 0.19953D+15   0.0150   19.746   16.823   23.982
 0.10050D+13 0.22387D+15   0.0150   19.462   16.822   22.419
 0.10050D+13 0.25119D+15   0.0150   19.460   16.822   22.332
 0.10050D+13 0.28184D+15   0.0150   19.459   16.822   22.332
 0.10050D+13 0.31623D+15   0.0150   19.459   16.822   22.332
 0.10050D+13 0.35481D+15   0.0150   19.459   16.822   22.332
 0.10050D+13 0.39811D+15   0.0150   19.459   16.822   22.332
 0.10050D+13 0.44668D+15   0.0150   19.459   16.822   22.332
 0.10050D+13 0.50119D+15   0.0150   19.459   16.822   22.332
 0.10050D+13 0.56234D+15   0.0150   19.459   16.822   22.332
 0.10050D+13 0.63096D+15   0.0150   19.459   16.822   22.332
 0.10050D+13 0.70795D+15   0.0150   19.459   16.822   22.332
 0.10050D+13 0.79433D+15   0.0150   19.459   16.822   22.332
 0.10050D+13 0.89125D+15   0.0150   19.459   16.822   22.332
 0.10050D+13 0.10000D+16   0.0150   19.459   16.822   22.332
 0.10200D+13 0.10000D+14   0.0150  125.088  117.415  131.933
 0.10200D+13 0.11220D+14   0.0150  122.957  114.699  130.370
 0.10200D+13 0.12589D+14   0.0150  120.584  111.742  128.594
 0.10200D+13 0.14125D+14   0.0150  117.936  108.498  126.561
 0.10200D+13 0.15849D+14   0.0150  114.981  104.954  124.233
 0.10200D+13 0.17783D+14   0.0150  111.682  101.088  121.547
 0.10200D+13 0.19953D+14   0.0150  108.005   96.857  118.481
 0.10200D+13 0.22387D+14   0.0150  103.918   92.270  114.956
 0.10200D+13 0.25119D+14   0.0150   99.398   87.281  110.982
 0.10200D+13 0.28184D+14   0.0150   94.439   81.904  106.494
 0.10200D+13 0.31623D+14   0.0150   89.054   76.170  101.538
 0.10200D+13 0.35481D+14   0.0150   83.284   70.120   96.121
 0.10200D+13 0.39811D+14   0.0150   77.201   63.823   90.308
 0.10200D+13 0.44668D+14   0.0150   70.903   57.385   84.196
 0.10200D+13 0.50119D+14   0.0150   64.511   50.941   77.915
 0.10200D+13 0.56234D+14   0.0150   58.155   44.626   71.575
 0.10200D+13 0.63096D+14   0.0150   51.962   38.562   65.305
 0.10200D+13 0.70795D+14   0.0150   46.049   32.876   59.227
 0.10200D+13 0.79433D+14   0.0150   40.506   27.675   53.435
 0.10200D+13 0.89125D+14   0.0150   35.398   23.033   47.984
 0.10200D+13 0.10000D+15   0.0150   30.762   18.949   42.910
 0.10200D+13 0.11220D+15   0.0150   27.035   17.032   38.392
 0.10200D+13 0.12589D+15   0.0150   24.516   16.769   34.577
 0.10200D+13 0.14125D+15   0.0150   22.567   16.681   31.135
 0.10200D+13 0.15849D+15   0.0150   21.091   16.652   28.062
 0.10200D+13 0.17783D+15   0.0150   20.044   16.641   25.401
 0.10200D+13 0.19953D+15   0.0150   19.418   16.638   23.249
 0.10200D+13 0.22387D+15   0.0150   19.259   16.637   22.118
 0.10200D+13 0.25119D+15   0.0150   19.259   16.637   22.118
 0.10200D+13 0.28184D+15   0.0150   19.259   16.637   22.118
 0.10200D+13 0.31623D+15   0.0150   19.259   16.637   22.118
 0.10200D+13 0.35481D+15   0.0150   19.259   16.637   22.118
 0.10200D+13 0.39811D+15   0.0150   19.259   16.637   22.118
 0.10200D+13 0.44668D+15   0.0150   19.259   16.637   22.118
 0.10200D+13 0.50119D+15   0.0150   19.259   16.637   22.118
 0.10200D+13 0.56234D+15   0.0150   19.259   16.637   22.118
 0.10200D+13 0.63096D+15   0.0150   19.259   16.637   22.118
 0.10200D+13 0.70795D+15   0.0150   19.259   16.637   22.118
 0.10200D+13 0.79433D+15   0.0150   19.259   16.637   22.118
 0.10200D+13 0.89125D+15   0.0150   19.259   16.637   22.118
 0.10200D+13 0.10000D+16   0.0150   19.259   16.637   22.118
 0.10350D+13 0.10000D+14   0.0150  124.391  116.464  131.468
 0.10350D+13 0.11220D+14   0.0150  122.180  113.659  129.839
 0.10350D+13 0.12589D+14   0.0150  119.717  110.606  127.993
 0.10350D+13 0.14125D+14   0.0150  116.969  107.247  125.865
 0.10350D+13 0.15849D+14   0.0150  113.901  103.591  123.438
 0.10350D+13 0.17783D+14   0.0150  110.477   99.593  120.631
 0.10350D+13 0.19953D+14   0.0150  106.664   95.234  117.429
 0.10350D+13 0.22387D+14   0.0150  102.433   90.512  113.761
 0.10350D+13 0.25119D+14   0.0150   97.764   85.377  109.623
 0.10350D+13 0.28184D+14   0.0150   92.657   79.869  104.972
 0.10350D+13 0.31623D+14   0.0150   87.134   74.015   99.866
 0.10350D+13 0.35481D+14   0.0150   81.248   67.869   94.310
 0.10350D+13 0.39811D+14   0.0150   75.078   61.508   88.385
 0.10350D+13 0.44668D+14   0.0150   68.732   55.051   82.198
 0.10350D+13 0.50119D+14   0.0150   62.335   48.634   75.881
 0.10350D+13 0.56234D+14   0.0150   56.018   42.389   69.547
 0.10350D+13 0.63096D+14   0.0150   49.906   36.442   63.327
 0.10350D+13 0.70795D+14   0.0150   44.108   30.917   57.335
 0.10350D+13 0.79433D+14   0.0150   38.707   25.909   51.647
 0.10350D+13 0.89125D+14   0.0150   33.756   21.462   46.314
 0.10350D+13 0.10000D+15   0.0150   29.288   17.604   41.361
 0.10350D+13 0.11220D+15   0.0150   26.049   16.728   37.118
 0.10350D+13 0.12589D+15   0.0150   23.719   16.546   33.397
 0.10350D+13 0.14125D+15   0.0150   21.915   16.489   30.057
 0.10350D+13 0.15849D+15   0.0150   20.566   16.467   27.097
 0.10350D+13 0.17783D+15   0.0150   19.636   16.459   24.557
 0.10350D+13 0.19953D+15   0.0150   19.131   16.457   22.580
 0.10350D+13 0.22387D+15   0.0150   19.063   16.457   21.908
 0.10350D+13 0.25119D+15   0.0150   19.063   16.457   21.908
 0.10350D+13 0.28184D+15   0.0150   19.063   16.457   21.908
 0.10350D+13 0.31623D+15   0.0150   19.063   16.457   21.908
 0.10350D+13 0.35481D+15   0.0150   19.063   16.457   21.908
 0.10350D+13 0.39811D+15   0.0150   19.063   16.457   21.908
 0.10350D+13 0.44668D+15   0.0150   19.063   16.457   21.908
 0.10350D+13 0.50119D+15   0.0150   19.063   16.457   21.908
 0.10350D+13 0.56234D+15   0.0150   19.063   16.457   21.908
 0.10350D+13 0.63096D+15   0.0150   19.063   16.457   21.908
 0.10350D+13 0.70795D+15   0.0150   19.063   16.457   21.908
 0.10350D+13 0.79433D+15   0.0150   19.063   16.457   21.908
 0.10350D+13 0.89125D+15   0.0150   19.063   16.457   21.908
 0.10350D+13 0.10000D+16   0.0150   19.063   16.457   21.908
 0.10500D+13 0.10000D+14   0.0150  123.675  115.492  130.990
 0.10500D+13 0.11220D+14   0.0150  121.383  112.596  129.292
 0.10500D+13 0.12589D+14   0.0150  118.827  109.440  127.371
 0.10500D+13 0.14125D+14   0.0150  115.975  105.970  125.152
 0.10500D+13 0.15849D+14   0.0150  112.792  102.200  122.615
 0.10500D+13 0.17783D+14   0.0150  109.242   98.069  119.689
 0.10500D+13 0.19953D+14   0.0150  105.291   93.580  116.342
 0.10500D+13 0.22387D+14   0.0150  100.914   88.718  112.528
 0.10500D+13 0.25119D+14   0.0150   96.097   83.447  108.227
 0.10500D+13 0.28184D+14   0.0150   90.847   77.812  103.423
 0.10500D+13 0.31623D+14   0.0150   85.194   71.847   98.165
 0.10500D+13 0.35481D+14   0.0150   79.201   65.615   92.479
 0.10500D+13 0.39811D+14   0.0150   72.957   59.206   86.455
 0.10500D+13 0.44668D+14   0.0150   66.577   52.745   80.207
 0.10500D+13 0.50119D+14   0.0150   60.190   46.371   73.866
 0.10500D+13 0.56234D+14   0.0150   53.927   40.210   67.554
 0.10500D+13 0.63096D+14   0.0150   47.908   34.397   61.399
 0.10500D+13 0.70795D+14   0.0150   42.234   29.045   55.496
 0.10500D+13 0.79433D+14   0.0150   36.979   24.238   49.915
 0.10500D+13 0.89125D+14   0.0150   32.188   19.988   44.700
 0.10500D+13 0.10000D+15   0.0150   27.971   16.879   39.882
 0.10500D+13 0.11220D+15   0.0150   25.139   16.470   35.882
 0.10500D+13 0.12589D+15   0.0150   22.977   16.342   32.269
 0.10500D+13 0.14125D+15   0.0150   21.310   16.302   29.016
 0.10500D+13 0.15849D+15   0.0150   20.081   16.287   26.163
 0.10500D+13 0.17783D+15   0.0150   19.264   16.281   23.754
 0.10500D+13 0.19953D+15   0.0150   18.887   16.280   21.988
 0.10500D+13 0.22387D+15   0.0150   18.871   16.280   21.702
 0.10500D+13 0.25119D+15   0.0150   18.871   16.280   21.702
 0.10500D+13 0.28184D+15   0.0150   18.871   16.280   21.702
 0.10500D+13 0.31623D+15   0.0150   18.871   16.280   21.702
 0.10500D+13 0.35481D+15   0.0150   18.871   16.280   21.702
 0.10500D+13 0.39811D+15   0.0150   18.871   16.280   21.702
 0.10500D+13 0.44668D+15   0.0150   18.871   16.280   21.702
 0.10500D+13 0.50119D+15   0.0150   18.871   16.280   21.702
 0.10500D+13 0.56234D+15   0.0150   18.871   16.280   21.702
 0.10500D+13 0.63096D+15   0.0150   18.871   16.280   21.702
 0.10500D+13 0.70795D+15   0.0150   18.871   16.280   21.702
 0.10500D+13 0.79433D+15   0.0150   18.871   16.280   21.702
